0,STRABAG SE,Flughafen Wien AG,Raiffeisen Bank International AG,Immoeast AG,Erste Group Bank AG,Telekom Austria AG,Andritz AG,OMV AG,Verbund AG,bwin Interactive Entertainment AG,Wienerberger AG,voestalpine High Performance Metals GmbH,Vienna Insurance Group AG Wiener Versicherung Grup,voestalpine AG,Mayr Melnhof Karton AG,Immofinanz AG,Amcor PLC,James Hardie Industries PLC,Solvay SA,Delhaize Le Lion De Leeuw SCA,KBC Groep NV,Cofinimmo SA,Orange Belgium SA,Ucb SA,AGFA Gevaert NV,Omega Pharma NV,Groep Brussel Lambert NV,Proximus NV,Euronav NV,Compagnie Maritime Belge SA,Galapagos NV,Telenet Group Holding NV,Compagnie Nationale a Portefeuille SA,KBC Ancora BV,Etablissementen Franz Colruyt NV,NV Bekaert SA,D'Ieteren NV,Ageas SA,Dexia SA,Anheuser Busch Inbev SA,Umicore SA,Titan Cement International SA,IHS Markit Ltd,Stolt-Nielsen Ltd,OC Oerlikon Corporation AG Pfaeffikon,SGS SA,VFS Global Investments AG,Rieter Holding AG,Ciba Holding AG,Swiss Prime Site AG,Swisscom AG,Barry Callebaut AG,Actelion Ltd,Chocoladefabriken Lindt & Spruengli AG,Chocoladefabriken Lindt & Spruengli AG,Givaudan SA,Merck Serono SA,Syngenta AG,Zurich Insurance Group AG,Novartis AG,SIG Combibloc Group AG,Credit Suisse Group AG,Adecco Group AG,Clariant AG,LafargeHolcim Ltd,Abb Ltd,Swatch Group AG,Swatch Group AG,Kudelski SA,Straumann Holding AG,Micronas Semiconductor Holding AG,Baloise Holding AG,Temenos AG,Sonova Holding AG,Lonza Group AG,Swiss Life Holding AG,Ems Chemie Holding AG,PSP Swiss Property AG,Foster Wheeler AG,Pargesa Holding SA,EFG International AG,Dufry AG,Partners Group Holding AG,Schindler Holding AG,Schindler Holding AG,Kuehne und Nagel International AG,Logitech International SA,Geberit AG,Nobel Biocare Holding AG,Sulzer AG,Nestle SA,Aryzta AG,Chubb Ltd,Transocean Ltd,Julius Baer Gruppe AG,GAM Holding AG,TE Connectivity Ltd,Garmin Ltd,Swiss Re AG,BKW AG,Coca Cola HBC AG,Compagnie Financiere Richemont SA,UBS Group AG,Oriflame Holding AG,Vifor Pharma AG,Sika AG,Alcon AG,United Internet AG,Deutsche Bank AG,Bayerische Motoren Werke AG,Bayerische Motoren Werke AG,Beiersdorf AG,Carl Zeiss Meditec AG,Continental AG,Lanxess AG,Axel Springer SE,1&1 Drillisch AG,Deutsche Post AG,Deutsche Telekom AG,Global PVQ SE,Fraport AG Frankfurt Airport Services Worldwide,Fresenius SE & Co KGaA,Fresenius SE & Co KGaA,Fresenius Medical Care AG & Co KGaA,Fuchs Petrolub SE,Deutsche Boerse AG,Bilfinger SE,MAN SE,HeidelbergCement AG,Henkel AG & Co KGaA,Henkel AG & Co KGaA,Covestro AG,Hochtief AG,Douglas Holding AG,Salzgitter AG,IVG Immobilien GmbH,Infineon Technologies AG,MLP SE,Merck KGaA,GEA Group AG,Puma SE,Rheinmetall AG,RWE AG,RWE AG,Daimler AG,SAP SE,Sartorius AG,Siemens AG,Suedzucker AG,Heidelberger Druckmaschinen AG,Wirecard AG,Thyssenkrupp AG,Altana AG,Volkswagen AG,Volkswagen AG,Deutsche Postbank AG,Hypo Real Estate Holding GmbH,Deutsche Lufthansa AG,Hannover Rueck SE,Allianz SE,Muenchener Rueckversicherungs Gesellschaft AG in M,Diebold Nixdorf AG,MTU Aero Engines AG,Deutsche Wohnen SE,Hamburger Hafen und Logistik AG,Brenntag SE,Adidas AG,Telefonica Deutschland Holding AG,Vonovia SE,Hugo Boss AG,SolarWorld AG,innogy SE,Delivery Hero SE,Linde AG (Pre-merger),Axel Springer SE,BASF SE,Bayer AG,Metro AG,Commerzbank AG,McKesson Europe AG,E.ON SE,Evonik Industries AG,Knorr Bremse AG,Kabel Deutschland Holding AG,Kion Group AG,K&S AG,Osram Licht AG,Porsche Automobil Holding SE,Prosiebensat 1 Media SE,Schaeffler AG,Siemens Healthineers AG,Sky Deutschland AG,Symrise AG,TUI AG,Uniper SE,Wacker Chemie AG,Zalando SE,Carlsberg A/S,Dupont Nutrition Biosciences ApS,Bang & Olufsen A/S,Rockwool International A/S,Flsmidth & Co A/S,AP Moeller - Maersk A/S,AP Moeller - Maersk A/S,Vestas Wind Systems A/S,Genmab A/S,GN Store Nord A/S,Danske Bank A/S,H Lundbeck A/S,Codan A/S,Jyske Bank A/S,Sydbank A/S,DSV Panalpina A/S,Orsted A/S,Chr Hansen Holding A/S,TDC A/S,Pandora A/S,Novozymes A/S,Coloplast A/S,Topdanmark A/S,Novo Nordisk A/S,Iss A/S,Tryg A/S,Demant A/S,Nilfisk Holding A/S,Aena SME SA,Cellnex Telecom SA,Amrest Holdings SE,Amadeus IT Group SA,Atresmedia Corporacion de Medios de Comunicacion S,Abertis Infraestructuras SA,Ebro Foods SA,Banco Bilbao Vizcaya Argentaria SA,Bankia SA,Bankinter SA,Banco Popular Espanol SA,Banco de Sabadell SA,Banco Santander SA,Banco de Valencia SA,Naturgy Energy Group SA,Indra Sistemas SA,Ferrovial SA,Fomento de Construcciones y Contratas SA,Mapfre SA,Acciona SA,Distribuidora Internacional de Alimentacion SA,EDP Renovaveis SA,Endesa SA,Enagas SA,Acerinox SA,Fadesa Inmobiliaria SA,Caixabank SA,Sociedad General de Aguas de Barcelona SA,Siemens Gamesa Renewable Energy SA,Iberdrola SA,Iberdrola Renovables SA,Industria de Diseno Textil SA,Mediaset Espana Comunicacion SA,NH Hotel Group SA,ACS Actividades de Construccion y Servicios SA,Promotora de Informaciones SA,Grifols SA,Red Electrica Corporacion SA,Repsol SA,Altadis SA,International Consolidated Airlines Group SA,Telefonica SA,Prisa Television SAU,Union Fenosa SA,Sacyr SA,Zardoya Otis SA,CEMEX Latam Holdings SA,Kesko Oyj,TietoEVRY Corp,Amer Sports Corp,Nokia Oyj,Uponor Oyj,Outokumpu Oyj,OP Yrityspankki Oyj,Sampo plc,Rautaruukki Corp,Wartsila Oyj Abp,Nokian Tyres plc,Konecranes Abp,Stora Enso Oyj,UPM-Kymmene Oyj,Fortum Oyj,Sanoma Oyj,Elisa Oyj,Neste Oyj,Kone Oyj,Cargotec Corp,Orion Oyj,Yit Oyj,Nordea Bank Abp,Air France KLM SA,Icade SA,Bollore SE,Credit Agricole SA,Atos SE,Teleperformance SE,Hermes International SCA,Metropole Television SA,Ubisoft Entertainment SA,Television Francaise 1 SA,Covivio SA,Safran SA,JCDecaux SA,L'Air Liquide Societe Anonyme pour l'Etude et l'Ex,Carrefour SA,CNP Assurances SA,Total SE,L'Oreal SA,Accor SA,Bouygues SA,Suez SA (Ile-De-France),Lafarge SA,Quadient SA,Sanofi SA,AXA SA,Danone SA,Natixis SA,Pernod Ricard SA,Imerys SA,Societe BIC SA,LVMH Moet Hennessy Louis Vuitton SE,Eurazeo SE,Faurecia SE,Wendel SE,Sodexo SA,Compagnie Generale des Etablissements Michelin SCA,Thales SA,Kering SA,Peugeot SA,EssilorLuxottica SA,SEB SA,Dassault Aviation SA,Klepierre SA,Schneider Electric SE,Veolia Environnement SA,Compagnie de Saint Gobain SA,Capgemini SE,Ingenico Group SA,Vinci SA,Casino Guichard Perrachon SA,Zodiac Aerospace SA,Vivendi SE,Alcatel Lucent SA,Lagardere SCA,Remy Cointreau SA,Christian Dior SE,Eiffage SA,Publicis Groupe SA,Dassault Systemes SE,Societe Generale SA,BNP Paribas SA,Technip SA,Eramet SA,Renault SA,Orange SA,SAP France SA,Iliad SA,Amundi SA,Neuf Cegetel SA,Bureau Veritas SA,Aprr SA,Gecina SA,Engie SA,Alstom SA,Eutelsat Communications SA,Electricite de France SA,Ipsen SA,Legrand SA,Icade SA (Pre-Merger),Arkema SA,Aeroports de Paris SA,Scor SE,Rexel SA,Getlink SE,Suez SA,Edenred SA,Altice France SA,Worldline SA,Sartorius Stedim Biotech SA,Valeo SA,CGG SA,Biomerieux SA,Unibail-Rodamco-Westfield SE,Aberdeen Asset Management PLC,Amec Foster Wheeler Ltd,Alliance & Leicester Ltd,EMI Group Ltd,Antofagasta PLC,Dixons Retail Group Ltd,Ashtead Group PLC,SVF Holdco (UK) Ltd,Barratt Developments P L C,Bellway PLC,Balfour Beatty PLC,British Airways PLC,British Land Company PLC,Sky Ltd,Brixton Ltd,Tullow Oil PLC,Cattles Ltd,Vistry Group PLC,Aviva PLC,Arriva PLC,Diageo PLC,Schroders PLC,BAE Systems PLC,British American Tobacco PLC,Electrocomponents PLC,Brush Holdings Ltd,Premier Farnell Ltd,FirstGroup PLC,Halma PLC,Standard Chartered PLC,Hays PLC,Pearl Group Holdings (No. 1) Ltd,Imperial Brands PLC,Imperial Chemical Industries Ltd,Logica Ltd,HSBC Holdings PLC,Howden Joinery Group PLC,Legal & General Group PLC,Meggitt PLC,WM Morrison Supermarkets PLC,National Express Group PLC,International Power Ltd,Associated British Foods PLC,Pearson PLC,Persimmon PLC,Intu Properties PLC,Prudential PLC,Rio Tinto PLC,Close Brothers Group PLC,St. James's Place PLC,Travis Perkins PLC,Scottish & Newcastle Ltd,SSE PLC,Serco Group PLC,BP PLC,SSL International PLC,Lloyds Banking Group PLC,Tate & Lyle PLC,BG Group Ltd,Taylor Wimpey PLC,Gates Worldwide Ltd,Reach PLC,Smith & Nephew PLC,GlaxoSmithKline PLC,Weir Group PLC,Babcock International Group PLC,AstraZeneca PLC,Pagegroup PLC,HBOS PLC,GKN Ltd,BT Group PLC,ASOS PLC,Carnival PLC,Marks and Spencer Group PLC,Barclays PLC,Xstrata Ltd,HMV Group PLC,Intertek Group PLC,William Hill PLC,Hibu PLC,Burberry Group PLC,Next PLC,Darty Ltd,Kingfisher PLC,Vedanta Resources Ltd,Hanson Ltd,ITV PLC,CSR Ltd,J Sainsbury PLC,G4S PLC,Admiral Group PLC,Berkeley Group Holdings PLC,Centrica PLC,Royal Dutch Shell PLC,Royal Dutch Shell PLC,EDF Energy Nuclear Generation Group Ltd,Bunzl plc,Cobham Ltd,Rentokil Initial PLC,Inmarsat Group Holdings Ltd,Berendsen Ltd,Kaz Minerals PLC,Hikma Pharmaceuticals PLC,Alliance Boots Holdings Ltd,London Stock Exchange Group PLC,Ladbrokes Coral Group Ltd,Unilever PLC,Scottish Power Ltd,Corus Group Ltd,Investec PLC,Home Retail Group Ltd,Experian PLC,Ascential Group Ltd,Mondi PLC,Severn Trent PLC,Mitchells & Butlers PLC,Signature Aviation PLC,Collins Stewart Hawkpoint Ltd,Whitbread PLC,Kelda Group Ltd,Ei Group Ltd,Frasers Group PLC,Drax Group PLC,Thomas Cook Group plc,Hargreaves Lansdown PLC,Smiths Group PLC,Anglo American PLC,3i Group PLC,Provident Financial PLC,TUI Travel Ltd,Capita PLC,Reckitt Benckiser Group PLC,Eurasian Natural Resources Corporation Ltd,Relx PLC,Cadbury Ltd,United Utilities Group PLC,De La Rue PLC,Ocado Group PLC,Friends Life FPG Ltd,Finastra Group Holdings Ltd,Dentsu International Limited,Dixons Carphone PLC,John Wood Group PLC,SEGRO PLC,Inchcape PLC,Rolls-Royce Holdings PLC,Stagecoach Group PLC,EVRAZ plc,NMC Health PLC,Easyjet PLC,Natwest Group PLC,Vesuvius PLC,Sage Group PLC,Mediclinic International PLC,Liberty Global PLC,Liberty Global PLC,Invensys Ltd,AVEVA Group PLC,ConvaTec Group PLC,Compass Group PLC,Coca-Cola European Partners PLC,National Grid PLC,TechnipFMC PLC,Royal Mail PLC,Merlin Entertainments Ltd,Great Portland Estates PLC,Standard Life Aberdeen PLC,Noble Holding Corporation PLC,IMI PLC,BHP Group PLC,Vodafone Group PLC,InterContinental Hotels Group PLC,Micro Focus International PLC,Croda International PLC,Daily Mail and General Trust P L C,Valaris PLC,Aggreko PLC,M&G PLC,RSA Insurance Group PLC,Rexam Ltd,Informa PLC,Punch Taverns Ltd,Auto Trader Group PLC,Spirax-Sarco Engineering PLC,Direct Line Insurance Group PLC,Lonmin Ltd,Land Securities Group PLC,JD Sports Fashion PLC,Worldpay Group Ltd,NEX Group Ltd,Melrose Industries PLC,Torm PLC,Johnson Matthey PLC,CRH PLC,DCC PLC,Perrigo Corporation DAC,Fyffes PLC,Kerry Group PLC,Kingspan Group PLC,DEPFA Bank PLC,C&C Group PLC,Irish Bank Resolution Corporation Ltd,Total Produce PLC,Smurfit Kappa Group PLC,Cooper Industries Unlimited Co,Warner Chilcott PLC,Accenture PLC,Jazz Pharmaceuticals PLC,Alkermes Plc,Seagate Technology PLC,Independent News & Media PLC,Covidien PLC,Eaton Corporation PLC,Mallinckrodt PLC,Bank of Ireland Group PLC,Willis Towers Watson PLC,AIB Group plc,Allegion PLC,Steris plc,Perrigo Company PLC,Endo International PLC,Trane Technologies PLC,Weatherford International PLC,Pentair PLC,Medtronic PLC,Flutter Entertainment PLC,Johnson Controls International PLC,Allergan plc,Ryanair Holdings PLC,Linde PLC,Gazit Globe Ltd,Clal Insurance Enterprises Holdings Ltd,Bezeq Israeli Telecommunication Corp Ltd,Ormat Industries Ltd,Nice Ltd,Icl Group Ltd,Israel Corporation Ltd,Harel Insurance Investments and Financial Services,Bank Leumi Le Israel BM,Clal Industries Ltd,Africa Israel Investments Ltd,Teva Pharmaceutical Industries Ltd,Discount Investment Corp Ltd,Koor Industries Ltd,Bank Hapoalim BM,Israel Discount Bank Ltd,Mizrahi Tefahot Bank Ltd,Strauss Group Ltd,Shufersal Ltd,IDB Development Corporation Ltd,Ncr Global Ltd,Frutarom Industries Ltd,Elbit Systems Ltd,Migdal Insurance and Financial Holdings Ltd,Adama Agricultural Solutions Ltd,Orbotech Ltd,Safenet Data Security Israel Ltd,Check Point Software Technologies Ltd,ECI Telecom Ltd,Taro Pharmaceutical Industries Ltd,AudioCodes Ltd,Radware Ltd,Partner Communications Company Ltd,Delek Group Ltd,Alvarion Ltd,Given Imaging Ltd,Tadiran Communications Ltd,Cellcom Israel Ltd,Mellanox Technologies Ltd,Azrieli Group Ltd,Wix.Com Ltd,Cyberark Software Ltd,Oil Refineries Ltd,Assicurazioni Generali SpA,Mediobanca Banca di Credito Finanziario SpA,Banca Popolare di Milano Scarl,FinecoBank Banca Fineco SpA,Intesa Sanpaolo SpA,Intesa Sanpaolo SpA,Alleanza Assicurazioni SpA,Saras SpA,Mediaset SpA,Bulgari SpA,Autogrill SpA,Acea SpA,A2A SpA,Sanpaolo Imi SpA,Exor NV,Ifil Investments SpA,GEDI Gruppo Editoriale SpA,Italcementi Fabbriche Riunite Cemento SpA Bergamo,Italcementi Fabbriche Riunite Cemento SpA Bergamo,Arnoldo Mondadori Editore SpA,Luxottica Group SpA,Edizione Property SpA,Capitalia SpA,Enel SpA,Eni SpA,Snam SpA,Terna Rete Elettrica Nazionale SpA,Unione di Banche Italiane SpA,Telecom Italia SpA,Telecom Italia SpA,Atlantia SpA,Poste Italiane SpA,Parmalat SpA,Recordati Industria Chimica e Farmaceutica SpA,Leonardo SpA,International Game Technology PLC,Prysmian SpA,Tiscali SpA,Enel Green Power SpA,Pirelli & C SpA,Banca Mediolanum SpA,Unipol Gruppo SpA,Unipol Gruppo SpA,UnipolSai Assicurazioni SpA,Moncler SpA,Banca Monte dei Paschi di Siena SpA,Saipem SpA,Italiaonline SpA,Banco BPM SpA,Banca Monte dei Paschi di Siena SpA,UniCredit SpA,Saipem SpA,Pirelli & C SpA,Shire Ltd,Charter International Ltd,Glencore PLC,Aptiv PLC,WPP PLC,UBM PLC,Man Group PLC,Amcor PLC,Ferguson PLC,Subsea 7 SA,Heineken Holding NV,Koninklijke KPN NV,Heineken NV,Unilever NV,Koninklijke Philips NV,Koninklijke DSM NV,Core Laboratories NV,STMicroelectronics NV,Airbus SE,Corio NV,Wereldhave NV,Rodamco Europe BV,Nyse BV,RBS Holdings NV,Aegon NV,Canon Production Printing Holding BV,Rexel Holding Netherlands BV,SBM Offshore NV,Danone Baby and Medical Nutrition BV,Randstad NV,Unilever NV,SRH NV,Wolters Kluwer NV,Gemalto BV,Sanofi Foreign Participations BV,AerCap Holdings NV,Koninklijke Boskalis Westminster NV,Staples Solutions Express BV,Getronics BV,Vedior NV,Relx NV,VodafoneZiggo Employment BV,Delta Lloyd NV,Koninklijke Vopak NV,LyondellBasell Industries NV,NXP Semiconductors NV,PostNL NV,TNT Express BV,Oak 1753 BV,ASML Holding NV,CNH Industrial NV,OCI NV,NN Group NV,Mobileye BV,Altice Europe NV,Altice Europe NV,ABN Amro Bank NV,Ferrari NV,Koninklijke Ahold Delhaize NV,ING Groep NV,Exor NV,Qiagen NV,RHI Magnesita NV,Adyen NV,Akzo Nobel NV,Prosus NV,Schibsted ASA,Storebrand ASA,Mowi ASA,Ocean Rig ASA,ERICSSON TELEVISION AS,TGS NOPEC Geophysical Company ASA,Orkla ASA,Dno ASA,Norske Skogindustrier ASA,Norsk Hydro ASA,Tandberg AS,Tomra Systems ASA,DNB ASA,Telenor ASA,Equinor ASA,REC Silicon ASA,PGS ASA,Yara International ASA,Aker BP ASA,Gjensidige Forsikring ASA,Aker Solutions ASA,Schibsted ASA,Banco Comercial Portugues SA,Banco Espirito Santo SA em Liquidacao,Banco BPI SA,Intercement Portugal SA,EDP Energias de Portugal SA,Galp Energia SGPS SA,Jeronimo Martins SGPS SA,Pharol SGPS SA,Sonae Industria SGPS SA,Sonae SGPS SA,NOS SGPS SA,Hexagon AB,Electrolux AB,H & M Hennes & Mauritz AB,Industrivarden AB,Investor AB,AB SKF,Telefonaktiebolaget LM Ericsson,L E Lundbergforetagen AB (publ),Ratos AB,Skanska AB,Trelleborg AB,Volvo AB,Volvo AB,SSAB AB,Skandinaviska Enskilda Banken AB,Securitas AB,Elekta AB (publ),SSAB AB,Getinge AB,Hoganas AB,Swedbank AB,Scania AB,Swedish Match AB,Castellum AB,Modern Times Group MTG AB,Kungsleden AB,ICA Gruppen AB,Sandvik AB,Telia Company AB,Alfa Laval AB,Hembla AB,Lundin Energy AB,BillerudKorsnas AB (publ),Nobia AB,Husqvarna AB,Niscayah Group AB,Securitas AB,SAS AB,Tele2 AB,Axfood AB,Assa Abloy AB,Svenska Handelsbanken AB,Essity AB (publ),Holmen AB,Atlas Copco AB,Atlas Copco AB,Epiroc AB,Epiroc AB,Fabege AB,Wihlborgs Fastigheter AB,Eniro AB,Boliden AB,Autoliv Inc,Avon Products Inc,Chicago Bridge & Iron Company NV,Teva Pharmaceutical Industries Ltd,WABCO Holdings Inc,Capri Holdings Ltd
31-Jan-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Feb-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Mar-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Apr-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-May-2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
